,_id,amenities
1107,10299095,translation missing: en.hosting_amenity_50
1108,103161,TV
1109,103161,Internet
1110,103161,Wifi
1111,103161,Air conditioning
1112,103161,Kitchen
1113,103161,Paid parking off premises
1114,103161,Free street parking
1115,103161,Heating
1116,103161,Smoke detector
1117,103161,Carbon monoxide detector
1118,103161,First aid kit
1119,103161,Essentials
1120,103161,Shampoo
1121,103161,24-hour check-in
1122,103161,Hangers
1123,103161,Hair dryer
1124,103161,Iron
1125,103161,Laptop friendly workspace
1126,103161,translation missing: en.hosting_amenity_49
1127,103161,translation missing: en.hosting_amenity_50
1128,103161,Hot water
1129,103161,Bed linens
1130,103161,Extra pillows and blankets
1131,103161,Ethernet connection
1132,103161,Coffee maker
1133,103161,Refrigerator
1134,103161,Dishes and silverware
1135,103161,Cooking basics
1136,103161,Oven
1137,103161,Luggage dropoff allowed
1138,103161,Long term stays allowed
1139,103161,Other
1140,10269320,TV
1141,10269320,Cable TV
1142,10269320,Internet
1143,10269320,Wifi
1144,10269320,Elevator
1145,10269320,First aid kit
1146,10269320,Fire extinguisher
1147,10269320,Essentials
1148,10269320,Shampoo
1149,10269320,Hangers
1150,10269320,Hair dryer
1151,10269320,Laptop friendly workspace
1152,10269320,translation missing: en.hosting_amenity_49
1153,10269320,translation missing: en.hosting_amenity_50
1154,10269320,Self check-in
1155,10269320,Lockbox
1156,10269320,Hot water
1157,10269320,Bed linens
1158,10269320,Extra pillows and blankets
1159,102995,TV
1160,102995,Cable TV
1161,102995,Internet
1162,102995,Wifi
1163,102995,Air conditioning
1164,102995,Kitchen
1165,102995,Buzzer/wireless intercom
1166,102995,Heating
1167,102995,Washer
1168,102995,Dryer
1169,102995,Smoke detector
1170,102995,Carbon monoxide detector
1171,102995,First aid kit
1172,102995,Fire extinguisher
1173,102995,Essentials
1174,102995,24-hour check-in
1175,102995,Hangers
1176,102995,Hair dryer
1177,102995,Iron
1178,102995,Laptop friendly workspace
1179,102995,translation missing: en.hosting_amenity_49
1180,102995,translation missing: en.hosting_amenity_50
1181,102995,Private entrance
1182,10280433,Internet
1183,10280433,Wifi
1184,10280433,Kitchen
1185,10280433,Free parking on premises
1186,10280433,Breakfast
1187,10280433,Indoor fireplace
1188,10280433,Heating
1189,10280433,Smoke detector
1190,10280433,Carbon monoxide detector
1191,10280433,First aid kit
1192,10280433,Safety card
1193,10280433,Fire extinguisher
1194,10280433,Essentials
1195,10280433,Shampoo
1196,10280433,24-hour check-in
1197,10280433,Hangers
1198,10280433,Hair dryer
1199,10280433,Iron
1200,10280433,Laptop friendly workspace
1201,10280433,translation missing: en.hosting_amenity_49
1202,10280433,translation missing: en.hosting_amenity_50
1203,10280433,Hot water
1204,10280433,Bed linens
1205,10280433,Extra pillows and blankets
1206,10280433,Microwave
1207,10280433,Coffee maker
1208,10280433,Refrigerator
1209,10280433,Dishes and silverware
1210,10280433,Cooking basics
1211,10280433,Oven
1212,10280433,Stove
1213,10280433,Patio or balcony
1214,10280433,Garden or backyard
1215,10280433,Host greets you
1216,10306879,TV
1217,10306879,Wifi
1218,10306879,Air conditioning
1219,10306879,Pool
1220,10306879,Kitchen
1221,10306879,Free parking on premises
1222,10306879,Pets allowed
1223,10306879,Doorman
1224,10306879,Gym
1225,10306879,Elevator
1226,10306879,Hot tub
1227,10306879,Buzzer/wireless intercom
1228,10306879,Family/kid friendly
1229,10306879,Washer
1230,10306879,Dryer
1231,10306879,Hangers
1232,10306879,Iron
1233,10306879,Laptop friendly workspace
1234,10423504,TV
1235,10423504,Internet
1236,10423504,Wifi
1237,10423504,Kitchen
1238,10423504,Free parking on premises
1239,10423504,Paid parking off premises
1240,10423504,Smoking allowed
1241,10423504,Pets allowed
1242,10423504,Indoor fireplace
1243,10423504,Heating
1244,10423504,Family/kid friendly
1245,10423504,Washer
1246,10423504,Dryer
1247,10423504,Smoke detector
1248,10423504,Essentials
1249,10423504,Shampoo
1250,10423504,Hangers
1251,10423504,Hair dryer
1252,10423504,Iron
1253,10423504,Laptop friendly workspace
1254,10423504,Self check-in
1255,10423504,Lockbox
1256,10423504,Private entrance
1257,10423504,Bathtub
1258,10423504,High chair
1259,10423504,Fireplace guards
1260,10423504,Pack ’n Play/travel crib
1261,10423504,Hot water
1262,10423504,Bed linens
1263,10423504,Extra pillows and blankets
1264,10423504,Ethernet connection
1265,10423504,Microwave
1266,10423504,Coffee maker
1267,10423504,Refrigerator
1268,10423504,Dishwasher
1269,10423504,Dishes and silverware
1270,10423504,Cooking basics
1271,10423504,Oven
1272,10423504,Stove
1273,10423504,Single level home
1274,10423504,BBQ grill
1275,10423504,Patio or balcony
1276,10423504,Garden or backyard
1277,10423504,Luggage dropoff allowed
1278,10423504,Long term stays allowed
1279,10359729,Internet
1280,10359729,Wifi
1281,10359729,Kitchen
1282,10359729,Smoking allowed
1283,10359729,Doorman
1284,10359729,Heating
1285,10359729,Washer
1286,10359729,First aid kit
1287,10359729,Essentials
1288,10359729,Shampoo
1289,10359729,Lock on bedroom door
1290,10359729,24-hour check-in
1291,10359729,Hangers
1292,10359729,Hair dryer
1293,10359729,Iron
1294,10359729,Laptop friendly workspace
1295,10317142,TV
1296,10317142,Cable TV
1297,10317142,Internet
1298,10317142,Wifi
1299,10317142,Wheelchair accessible
1300,10317142,Kitchen
1301,10317142,Free parking on premises
1302,10317142,Family/kid friendly
1303,10317142,Suitable for events
1304,10317142,Washer
1305,10317142,Dryer
1306,10317142,Smoke detector
1307,10317142,Essentials
1308,10317142,24-hour check-in
1309,10317142,Hair dryer
1310,10317142,Iron
1311,10317142,Laptop friendly workspace
1312,10317142,Beachfront
1313,10578580,TV
1314,10578580,Cable TV
1315,10578580,Internet
1316,10578580,Wifi
1317,10578580,Kitchen
1318,10578580,Free parking on premises
1319,10578580,Pets live on this property
1320,10578580,Free street parking
1321,10578580,Smoke detector
1322,10578580,First aid kit
1323,10578580,Fire extinguisher
1324,10578580,Essentials
1325,10578580,Shampoo
1326,10578580,Hangers
1327,10578580,Hair dryer
1328,10578580,Iron
1329,10578580,Laptop friendly workspace
1330,10578580,translation missing: en.hosting_amenity_49
1331,10578580,translation missing: en.hosting_amenity_50
1332,10578580,Self check-in
1333,10578580,Keypad
1334,10578580,Hot water
1335,10578580,Luggage dropoff allowed
1336,10578580,Long term stays allowed
1337,10664888,TV
1338,10664888,Cable TV
1339,10664888,Wifi
1340,10664888,Kitchen
1341,10664888,Paid parking off premises
1342,10664888,Elevator
1343,10664888,Buzzer/wireless intercom
1344,10664888,Heating
1345,10664888,Family/kid friendly
1346,10664888,First aid kit
1347,10664888,Fire extinguisher
1348,10664888,Essentials
1349,10664888,Shampoo
1350,10664888,Hangers
1351,10664888,Hair dryer
1352,10664888,Iron
1353,10664888,High chair
1354,10664888,Pack ’n Play/travel crib
1355,10664888,Hot water
1356,10664888,Bed linens
1357,10664888,Extra pillows and blankets
1358,10664888,Microwave
1359,10664888,Coffee maker
1360,10664888,Refrigerator
1361,10664888,Dishes and silverware
1362,10664888,Cooking basics
1363,10664888,Stove
1364,10664888,Long term stays allowed
1365,10664888,Step-free access
1366,10664888,Wide doorway
1367,10664888,Step-free access
1368,10664888,Wide doorway
1369,10664888,Wide clearance to bed
1370,10664888,Accessible-height bed
1371,10664888,Step-free access
1372,10664888,Wide doorway
1373,10664888,Accessible-height toilet
1374,10664888,Host greets you
1375,10664888,Paid parking on premises
1376,10542174,TV
1377,10542174,Internet
1378,10542174,Wifi
1379,10542174,Air conditioning
1380,10542174,Wheelchair accessible
1381,10542174,Kitchen
1382,10542174,Doorman
1383,10542174,Gym
1384,10542174,Elevator
1385,10542174,Buzzer/wireless intercom
1386,10542174,Heating
1387,10542174,Family/kid friendly
1388,10542174,Washer
1389,10542174,Dryer
1390,10542174,Smoke detector
1391,10542174,Carbon monoxide detector
1392,10542174,First aid kit
1393,10542174,Safety card
1394,10542174,Fire extinguisher
1395,10542174,Essentials
1396,10542174,Shampoo
1397,10542174,24-hour check-in
1398,10542174,Hangers
1399,10542174,Hair dryer
1400,10542174,Iron
1401,10542174,Laptop friendly workspace
1402,10570041,TV
1403,10570041,Cable TV
1404,10570041,Wifi
1405,10570041,Air conditioning
1406,10570041,Pool
1407,10570041,Kitchen
1408,10570041,Free parking on premises
1409,10570041,Pets allowed
1410,10570041,Gym
1411,10570041,Elevator
1412,10570041,Free street parking
1413,10570041,Family/kid friendly
1414,10570041,Washer
1415,10570041,Smoke detector
1416,10570041,Carbon monoxide detector
1417,10570041,First aid kit
1418,10570041,Fire extinguisher
1419,10570041,Essentials
1420,10570041,Shampoo
1421,10570041,Lock on bedroom door
1422,10570041,Hangers
1423,10570041,Hair dryer
1424,10570041,Iron
1425,10570041,Laptop friendly workspace
1426,10570041,Self check-in
1427,10570041,Building staff
1428,10570041,Private living room
1429,10570041,Changing table
1430,10570041,Stair gates
1431,10570041,Children’s books and toys
1432,10570041,Window guards
1433,10570041,Babysitter recommendations
1434,10570041,Room-darkening shades
1435,10570041,Children’s dinnerware
1436,10570041,Hot water
1437,10570041,Bed linens
1438,10570041,Extra pillows and blankets
1439,10570041,Ethernet connection
1440,10570041,Microwave
1441,10570041,Coffee maker
1442,10570041,Refrigerator
1443,10570041,Dishes and silverware
1444,10570041,Cooking basics
1445,10570041,Oven
1446,10570041,Stove
1447,10570041,Patio or balcony
1448,10570041,Garden or backyard
1449,10570041,Beach essentials
1450,10570041,Luggage dropoff allowed
1451,10570041,Long term stays allowed
1452,1038163,Cable TV
1453,1038163,Internet
1454,1038163,Wifi
1455,1038163,Air conditioning
1456,1038163,Kitchen
1457,1038163,Doorman
1458,1038163,Elevator
1459,1038163,Heating
1460,1038163,Family/kid friendly
1461,1038163,Fire extinguisher
1462,1038163,Essentials
1463,1038163,Shampoo
1464,10448594,TV
1465,10448594,Cable TV
1466,10448594,Internet
1467,10448594,Wifi
1468,10448594,Wheelchair accessible
1469,10448594,Pool
1470,10448594,Kitchen
1471,10448594,Free parking on premises
1472,10448594,Doorman
1473,10448594,Elevator
1474,10448594,Hot tub
1475,10448594,Indoor fireplace
1476,10448594,Buzzer/wireless intercom
1477,10448594,Heating
1478,10448594,Family/kid friendly
1479,10448594,Washer
1480,10448594,Smoke detector
1481,10448594,First aid kit
1482,10448594,Safety card
1483,10448594,Fire extinguisher
1484,10448594,Essentials
1485,10448594,Shampoo
1486,10448594,Hangers
1487,10448594,Hair dryer
1488,10448594,Iron
1489,10448594,Laptop friendly workspace
1490,10487917,TV
1491,10487917,Cable TV
1492,10487917,Internet
1493,10487917,Wifi
1494,10487917,Kitchen
1495,10487917,Free street parking
1496,10487917,Heating
1497,10487917,First aid kit
1498,10487917,Safety card
1499,10487917,Fire extinguisher
1500,10487917,Essentials
1501,10487917,Shampoo
1502,10487917,24-hour check-in
1503,10487917,Hangers
1504,10487917,Hair dryer
1505,10487917,translation missing: en.hosting_amenity_49
1506,10487917,translation missing: en.hosting_amenity_50
1507,10487917,Room-darkening shades
1508,10487917,Hot water
1509,10487917,Bed linens
1510,10487917,Extra pillows and blankets
1511,10487917,Microwave
1512,10487917,Refrigerator
1513,10487917,Dishes and silverware
1514,10487917,Cooking basics
1515,10487917,Stove
1516,10487917,Single level home
1517,10487917,Long term stays allowed
1518,10487917,Host greets you
1519,10487917,Handheld shower head
1520,10488837,Internet
1521,10488837,Wifi
1522,10488837,Kitchen
1523,10488837,Smoking allowed
1524,10488837,Heating
1525,10488837,Family/kid friendly
1526,10488837,Washer
1527,10488837,Essentials
1528,10488837,Shampoo
1529,10488837,24-hour check-in
1530,10488837,Hangers
1531,10488837,Hair dryer
1532,10488837,Iron
1533,10488837,Laptop friendly workspace
1534,1069531,TV
1535,1069531,Cable TV
1536,1069531,Wifi
1537,1069531,Pool
1538,1069531,Kitchen
1539,1069531,Free parking on premises
1540,1069531,Hot tub
1541,1069531,Suitable for events
1542,1069531,Washer
1543,1069531,Dryer
1544,1069531,Smoke detector
1545,1069531,First aid kit
1546,1069531,Essentials
1547,1069531,Shampoo
1548,1069531,Lock on bedroom door
1549,1069531,Hangers
1550,1069531,Hair dryer
1551,1069531,Iron
1552,1069531,translation missing: en.hosting_amenity_49
1553,1069531,translation missing: en.hosting_amenity_50
1554,1069531,Private entrance
1555,1069531,Pack ’n Play/travel crib
1556,1069531,Hot water
1557,1069531,Luggage dropoff allowed
1558,1069531,Host greets you
1559,10545725,TV
1560,10545725,Internet
1561,10545725,Wifi
1562,10545725,Kitchen
1563,10545725,Pets allowed
1564,10545725,Buzzer/wireless intercom
1565,10545725,Family/kid friendly
1566,10545725,Washer
1567,10545725,Essentials
1568,10545725,Laptop friendly workspace
1569,10332161,Wifi
1570,10332161,Air conditioning
1571,10332161,Kitchen
1572,10332161,Heating
1573,10332161,Washer
1574,10332161,Dryer
1575,10332161,Smoke detector
1576,10332161,First aid kit
1577,10332161,Essentials
1578,10332161,Lock on bedroom door
1579,10332161,Hangers
1580,10332161,Hair dryer
1581,10332161,Iron
1582,10332161,translation missing: en.hosting_amenity_49
1583,10332161,translation missing: en.hosting_amenity_50
1584,10612199,Wifi
1585,10612199,Air conditioning
1586,10612199,Kitchen
1587,10612199,Elevator
1588,10612199,Buzzer/wireless intercom
1589,10612199,Heating
1590,10612199,Washer
1591,10612199,Essentials
1592,10612199,Hangers
1593,10612199,Hair dryer
1594,10612199,Iron
1595,10612199,Laptop friendly workspace
1596,10612199,Bed linens
1597,10612199,Extra pillows and blankets
1598,10471178,Wifi
1599,10471178,Kitchen
1600,10471178,Doorman
1601,10471178,Elevator
1602,10471178,Buzzer/wireless intercom
1603,10471178,Dryer
1604,10471178,Essentials
1605,10471178,Lock on bedroom door
1606,10471178,Hangers
1607,10471178,Hair dryer
1608,10471178,Iron
1609,10471178,Laptop friendly workspace
1610,10519173,TV
1611,10519173,Cable TV
1612,10519173,Wifi
1613,10519173,Air conditioning
1614,10519173,Wheelchair accessible
1615,10519173,Pool
1616,10519173,Kitchen
1617,10519173,Free parking on premises
1618,10519173,Doorman
1619,10519173,Elevator
1620,10519173,Buzzer/wireless intercom
1621,10519173,Family/kid friendly
1622,10519173,Washer
1623,10519173,First aid kit
1624,10519173,Hangers
1625,10519173,Hair dryer
1626,10519173,Iron
1627,10519173,Hot water
1628,10519173,Microwave
1629,10519173,Coffee maker
1630,10519173,Refrigerator
1631,10519173,Dishes and silverware
1632,10519173,Stove
1633,10519173,Long term stays allowed
1634,10519173,Well-lit path to entrance
1635,10519173,Other
1636,10677883,Internet
1637,10677883,Air conditioning
1638,10677883,Kitchen
1639,10677883,Smoking allowed
1640,10677883,Elevator
1641,10677883,Family/kid friendly
1642,10677883,Washer
1643,10677883,Fire extinguisher
1644,10677883,Hangers
1645,10373872,TV
1646,10373872,Cable TV
1647,10373872,Internet
1648,10373872,Wifi
1649,10373872,Air conditioning
1650,10373872,Pool
1651,10373872,Kitchen
1652,10373872,Free parking on premises
1653,10373872,Doorman
1654,10373872,Gym
1655,10373872,Elevator
1656,10373872,Buzzer/wireless intercom
1657,10373872,Family/kid friendly
1658,10373872,Washer
1659,10373872,Dryer
1660,10373872,Essentials
1661,10373872,24-hour check-in
1662,10373872,Hangers
1663,10373872,Hair dryer
1664,10373872,Iron
1665,10373872,Laptop friendly workspace
1666,10373872,Self check-in
1667,10373872,Building staff
1668,10373872,Hot water
1669,10373872,Luggage dropoff allowed
1670,10373872,Long term stays allowed
1671,10548991,TV
1672,10548991,Cable TV
1673,10548991,Internet
1674,10548991,Wifi
1675,10548991,Air conditioning
1676,10548991,Kitchen
1677,10548991,Free parking on premises
1678,10548991,Free street parking
1679,10548991,Family/kid friendly
1680,10548991,Washer
1681,10548991,Dryer
1682,10548991,Smoke detector
1683,10548991,Fire extinguisher
1684,10548991,Essentials
1685,10548991,Shampoo
1686,10548991,24-hour check-in
1687,10548991,Hangers
1688,10548991,Hair dryer
1689,10548991,Iron
1690,10548991,Laptop friendly workspace
1691,10548991,Private entrance
1692,10548991,Pack ’n Play/travel crib
1693,10548991,Hot water
1694,10548991,Other
1695,10596036,TV
1696,10596036,Cable TV
1697,10596036,Internet
1698,10596036,Wifi
1699,10596036,Air conditioning
